file,line,character,severity,type,reason,rule_id
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UTF16View.swift,145,27,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UTF16View.swift,151,28,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UTF16View.swift,157,23,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UTF16View.swift,159,9,Error,Identifier Name,Variable name 'j' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UTF16View.swift,164,23,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UTF16View.swift,166,15,Error,Identifier Name,Variable name 'j' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UTF16View.swift,192,34,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UTF16View.swift,197,32,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UTF16View.swift,62,17,Warning,Operator Function Whitespace,Operators should be surrounded by a single whitespace when defining them,operator_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UnicodeScalarView.swift,1,3,Warning,Comment Spacing,Prefer at least one space after slashes for comments,comment_spacing
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UnicodeScalarView.swift,10,3,Warning,Comment Spacing,Prefer at least one space after slashes for comments,comment_spacing
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UnicodeScalarView.swift,17,18,Error,Identifier Name,Variable name '_base' should only contain alphanumeric and other allowed characters,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UnicodeScalarView.swift,18,18,Error,Identifier Name,Variable name '_bounds' should only contain alphanumeric and other allowed characters,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UnicodeScalarView.swift,34,19,Error,Identifier Name,Variable name '_substring' should only contain alphanumeric and other allowed characters,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UnicodeScalarView.swift,114,9,Error,Identifier Name,Variable name '_it' should only contain alphanumeric and other allowed characters,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UnicodeScalarView.swift,115,9,Error,Identifier Name,Variable name '_end' should only contain alphanumeric and other allowed characters,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UnicodeScalarView.swift,117,19,Error,Identifier Name,Variable name '_substring' should only contain alphanumeric and other allowed characters,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UnicodeScalarView.swift,149,27,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UnicodeScalarView.swift,155,28,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UnicodeScalarView.swift,161,23,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UnicodeScalarView.swift,163,9,Error,Identifier Name,Variable name 'j' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UnicodeScalarView.swift,168,23,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UnicodeScalarView.swift,170,15,Error,Identifier Name,Variable name 'j' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UnicodeScalarView.swift,198,34,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UnicodeScalarView.swift,203,32,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UnicodeScalarView.swift,214,26,Error,Identifier Name,Function name '_mutateBasePreservingBounds(in:with:)' should start with a lowercase character,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UnicodeScalarView.swift,248,42,Error,Identifier Name,Variable name 'n' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UnicodeScalarView.swift,270,9,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UnicodeScalarView.swift,279,9,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UnicodeScalarView.swift,285,63,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UnicodeScalarView.swift,294,8,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UnicodeScalarView.swift,302,34,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UnicodeScalarView.swift,303,9,Error,Identifier Name,Variable name 'j' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UnicodeScalarView.swift,92,17,Warning,Operator Function Whitespace,Operators should be surrounded by a single whitespace when defining them,operator_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UnicodeScalarView.swift,247,,Warning,Trailing Whitespace,Lines should not have trailing whitespace,trailing_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UnicodeScalarView.swift,251,,Warning,Trailing Whitespace,Lines should not have trailing whitespace,trailing_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UnicodeScalarView.swift,253,,Warning,Trailing Whitespace,Lines should not have trailing whitespace,trailing_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UnicodeScalarView.swift,291,,Warning,Vertical Whitespace,Limit vertical whitespace to a single empty line; currently 2,vertical_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UnicodeScalarView.swift,1,3,Warning,Comment Spacing,Prefer at least one space after slashes for comments,comment_spacing
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UnicodeScalarView.swift,10,3,Warning,Comment Spacing,Prefer at least one space after slashes for comments,comment_spacing
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UnicodeScalarView.swift,21,9,Error,Identifier Name,Variable name '_base' should only contain alphanumeric and other allowed characters,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UnicodeScalarView.swift,24,10,Error,Identifier Name,Variable name '_base' should only contain alphanumeric and other allowed characters,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UnicodeScalarView.swift,96,18,Error,Identifier Name,Variable name '_base' should only contain alphanumeric and other allowed characters,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UnicodeScalarView.swift,97,18,Error,Identifier Name,Variable name '_index' should only contain alphanumeric and other allowed characters,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UnicodeScalarView.swift,99,19,Error,Identifier Name,Variable name '_base' should only contain alphanumeric and other allowed characters,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UnicodeScalarView.swift,116,9,Warning,Identifier Name,Variable name 'ri' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UnicodeScalarView.swift,117,9,Warning,Identifier Name,Variable name 'ci' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UnicodeScalarView.swift,148,27,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UnicodeScalarView.swift,153,28,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UnicodeScalarView.swift,158,23,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UnicodeScalarView.swift,162,23,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UnicodeScalarView.swift,181,34,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UnicodeScalarView.swift,185,32,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UnicodeScalarView.swift,196,42,Error,Identifier Name,Variable name 'n' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UnicodeScalarView.swift,335,63,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UnicodeScalarView.swift,341,8,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UnicodeScalarView.swift,358,8,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UnicodeScalarView.swift,365,8,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UnicodeScalarView.swift,372,8,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UnicodeScalarView.swift,379,8,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UnicodeScalarView.swift,385,34,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UnicodeScalarView.swift,75,17,Warning,Operator Function Whitespace,Operators should be surrounded by a single whitespace when defining them,operator_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UnicodeScalarView.swift,201,,Warning,Trailing Whitespace,Lines should not have trailing whitespace,trailing_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UnicodeScalarView.swift,227,,Warning,Trailing Whitespace,Lines should not have trailing whitespace,trailing_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UnicodeScalarView.swift,241,,Warning,Trailing Whitespace,Lines should not have trailing whitespace,trailing_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UnicodeScalarView.swift,248,,Warning,Trailing Whitespace,Lines should not have trailing whitespace,trailing_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UTF8View.swift,1,3,Warning,Comment Spacing,Prefer at least one space after slashes for comments,comment_spacing
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UTF8View.swift,10,3,Warning,Comment Spacing,Prefer at least one space after slashes for comments,comment_spacing
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UTF8View.swift,17,18,Error,Identifier Name,Variable name '_base' should only contain alphanumeric and other allowed characters,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UTF8View.swift,18,18,Error,Identifier Name,Variable name '_bounds' should only contain alphanumeric and other allowed characters,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UTF8View.swift,32,19,Error,Identifier Name,Variable name '_substring' should only contain alphanumeric and other allowed characters,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UTF8View.swift,84,9,Error,Identifier Name,Variable name '_it' should only contain alphanumeric and other allowed characters,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UTF8View.swift,85,9,Error,Identifier Name,Variable name '_end' should only contain alphanumeric and other allowed characters,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UTF8View.swift,87,10,Error,Identifier Name,Variable name '_substring' should only contain alphanumeric and other allowed characters,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UTF8View.swift,119,27,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UTF8View.swift,125,28,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UTF8View.swift,131,23,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UTF8View.swift,133,9,Error,Identifier Name,Variable name 'j' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UTF8View.swift,138,23,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UTF8View.swift,140,15,Error,Identifier Name,Variable name 'j' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UTF8View.swift,166,34,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UTF8View.swift,171,32,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UTF8View.swift,62,17,Warning,Operator Function Whitespace,Operators should be surrounded by a single whitespace when defining them,operator_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UTF16View.swift,1,3,Warning,Comment Spacing,Prefer at least one space after slashes for comments,comment_spacing
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UTF16View.swift,10,3,Warning,Comment Spacing,Prefer at least one space after slashes for comments,comment_spacing
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UTF16View.swift,17,9,Error,Identifier Name,Variable name '_base' should only contain alphanumeric and other allowed characters,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UTF16View.swift,20,10,Error,Identifier Name,Variable name '_base' should only contain alphanumeric and other allowed characters,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UTF16View.swift,58,18,Error,Identifier Name,Variable name '_base' should only contain alphanumeric and other allowed characters,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UTF16View.swift,59,18,Error,Identifier Name,Variable name '_index' should only contain alphanumeric and other allowed characters,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UTF16View.swift,61,19,Error,Identifier Name,Variable name '_base' should only contain alphanumeric and other allowed characters,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UTF16View.swift,78,9,Warning,Identifier Name,Variable name 'ri' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UTF16View.swift,79,9,Warning,Identifier Name,Variable name 'ci' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UTF16View.swift,110,27,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UTF16View.swift,115,28,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UTF16View.swift,120,23,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UTF16View.swift,124,23,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UTF16View.swift,143,34,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UTF16View.swift,147,32,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UTF16View.swift,37,17,Warning,Operator Function Whitespace,Operators should be surrounded by a single whitespace when defining them,operator_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Conformances/BigString+CustomStringConvertible.swift,1,3,Warning,Comment Spacing,Prefer at least one space after slashes for comments,comment_spacing
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Conformances/BigString+CustomStringConvertible.swift,10,3,Warning,Comment Spacing,Prefer at least one space after slashes for comments,comment_spacing
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Conformances/BigString+Hashing.swift,1,3,Warning,Comment Spacing,Prefer at least one space after slashes for comments,comment_spacing
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Conformances/BigString+Hashing.swift,10,3,Warning,Comment Spacing,Prefer at least one space after slashes for comments,comment_spacing
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Conformances/BigString+Hashing.swift,29,9,Warning,Identifier Name,Variable name 'it' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Conformances/BigString+Hashing.swift,31,11,Error,Identifier Name,Variable name 's' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Conformances/BigString+Hashing.swift,24,8,Warning,Todo,FIXMEs should be resolved (Implement properly normalized ...),todo
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Conformances/BigString+Hashing.swift,36,,Warning,Trailing Whitespace,Lines should not have trailing whitespace,trailing_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Conformances/BigString+BidirectionalCollection.swift,1,3,Warning,Comment Spacing,Prefer at least one space after slashes for comments,comment_spacing
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Conformances/BigString+BidirectionalCollection.swift,10,3,Warning,Comment Spacing,Prefer at least one space after slashes for comments,comment_spacing
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Conformances/BigString+BidirectionalCollection.swift,33,27,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Conformances/BigString+BidirectionalCollection.swift,38,28,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Conformances/BigString+BidirectionalCollection.swift,43,23,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Conformances/BigString+BidirectionalCollection.swift,47,23,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Conformances/BigString+BidirectionalCollection.swift,66,34,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Conformances/BigString+BidirectionalCollection.swift,70,32,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Conformances/BigString+CustomDebugStringConvertible.swift,1,3,Warning,Comment Spacing,Prefer at least one space after slashes for comments,comment_spacing
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Conformances/BigString+CustomDebugStringConvertible.swift,10,3,Warning,Comment Spacing,Prefer at least one space after slashes for comments,comment_spacing
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Conformances/BigString+Equatable.swift,1,3,Warning,Comment Spacing,Prefer at least one space after slashes for comments,comment_spacing
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Conformances/BigString+Equatable.swift,10,3,Warning,Comment Spacing,Prefer at least one space after slashes for comments,comment_spacing
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-collections/Sources/RopeModule/BigString/Conformances/BigString+Equatable.swift,34,9,Error,Identifier Name,Variable name 'a' should be between 3 and 40 characters long,identifier_name
